car,model,year,body part,shop1,shop2,shop3,source
toyota,corolla,2023,fender (r/l),474.26,1325.54,1820.96,synthetic
toyota,corolla,2023,fender (r/r),532.69,1051.64,2116.01,synthetic
toyota,corolla,2023,headlight (l),616.59,3399.99,7913.42,synthetic
toyota,corolla,2023,headlight (r),640.27,4202.23,7707.44,synthetic
toyota,corolla,2023,rear light (l),382.74,2220.14,4657.33,synthetic
toyota,corolla,2023,rear light (r),347.48,2032.49,4545.29,synthetic
toyota,corolla,2023,driver door(f/r),1787.84,4475.47,6818.91,synthetic
toyota,corolla,2023,passenger door (f/l),1384.78,4397.62,7432.23,synthetic
toyota,corolla,2023,passenger door (r/l),,4555.52,7157.46,synthetic
toyota,corolla,2023,passenger door (r/r),1382.3,4193.05,7421.28,synthetic
toyota,corolla,2024,front bumper,706.77,1545.81,2618.89,synthetic
toyota,corolla,2024,rear bumper,421.46,1259.08,2703.92,synthetic
toyota,corolla,2024,side bumper(l),298.36,825.58,1713.82,synthetic
toyota,corolla,2024,side bumper(r),355.25,1060.0,1496.42,synthetic
toyota,corolla,2024,car hood,905.23,3017.09,5991.22,synthetic
toyota,corolla,2024,car boot,,3634.52,6266.06,synthetic
toyota,corolla,2024,fender (f/l),398.04,1114.13,1878.35,synthetic
toyota,corolla,2024,fender (f/r),404.87,1108.0,2000.04,synthetic
toyota,corolla,2024,fender (r/l),437.87,1134.49,2036.32,synthetic
toyota,corolla,2024,fender (r/r),498.3,1422.13,2341.63,synthetic
toyota,corolla,2024,headlight (l),693.65,4209.57,6912.32,synthetic
toyota,corolla,2024,headlight (r),634.96,3777.93,8080.88,synthetic
toyota,corolla,2024,rear light (l),413.31,2482.79,4382.17,synthetic
toyota,corolla,2024,rear light (r),362.03,2382.51,4480.16,synthetic
toyota,corolla,2024,driver door(f/r),1977.73,4622.37,8042.35,synthetic
toyota,corolla,2024,passenger door (f/l),,4605.55,8198.01,synthetic
toyota,corolla,2024,passenger door (r/l),1468.65,4367.51,7748.91,synthetic
toyota,corolla,2024,passenger door (r/r),1951.29,4363.19,7087.72,synthetic
toyota,camry,2018,front bumper,596.41,1299.27,2498.67,synthetic
toyota,camry,2018,rear bumper,492.12,1261.61,2178.83,synthetic
toyota,camry,2018,side bumper(l),242.94,831.96,1181.35,synthetic
toyota,camry,2018,side bumper(r),245.65,730.69,1286.92,synthetic
toyota,camry,2018,car hood,996.81,2486.14,4754.21,synthetic
toyota,camry,2018,car boot,1173.73,3363.15,5392.41,synthetic
toyota,camry,2018,fender (f/l),355.01,1128.11,1682.41,synthetic
toyota,camry,2018,fender (f/r),402.51,894.01,1773.2,synthetic
toyota,camry,2018,fender (r/l),386.21,973.38,1627.79,synthetic
toyota,camry,2018,fender (r/r),449.65,987.16,1742.93,synthetic
toyota,camry,2018,headlight (l),646.51,3115.78,6229.67,synthetic
toyota,camry,2018,headlight (r),458.09,3286.62,7382.6,synthetic
toyota,camry,2018,rear light (l),309.4,1801.97,3369.71,synthetic
toyota,camry,2018,rear light (r),394.19,2018.76,4000.94,synthetic
toyota,camry,2018,driver door(f/r),1464.09,3706.66,6677.32,synthetic
toyota,camry,2018,passenger door (f/l),1705.06,3552.92,6957.35,synthetic
toyota,camry,2018,passenger door (r/l),1657.25,3327.51,6129.67,synthetic
toyota,camry,2018,passenger door (r/r),1373.71,3732.23,5453.22,synthetic
toyota,camry,2019,front bumper,534.23,1721.25,2333.96,synthetic
toyota,camry,2019,rear bumper,482.37,1217.07,2249.86,synthetic
toyota,camry,2019,side bumper(l),352.97,905.13,1494.68,synthetic
toyota,camry,2019,side bumper(r),362.68,775.97,1531.09,synthetic
toyota,camry,2019,car hood,1203.95,3281.11,5442.5,synthetic
toyota,camry,2019,car boot,1203.15,3611.69,6117.88,synthetic
toyota,camry,2019,fender (f/l),486.3,1260.72,1745.01,synthetic
toyota,camry,2019,fender (f/r),413.41,1115.67,1764.55,synthetic
toyota,camry,2019,fender (r/l),492.95,1168.34,2009.86,synthetic
toyota,camry,2019,fender (r/r),489.56,1039.07,2117.71,synthetic
toyota,camry,2019,headlight (l),557.1,3596.76,7152.72,synthetic
toyota,camry,2019,headlight (r),585.64,4190.89,6487.04,synthetic
toyota,camry,2019,rear light (l),442.0,2418.14,3818.88,synthetic
toyota,camry,2019,rear light (r),330.0,2176.0,4379.87,synthetic
toyota,camry,2019,driver door(f/r),1463.06,4970.63,7341.56,synthetic
toyota,camry,2019,passenger door (f/l),1642.87,4550.87,7285.23,synthetic
toyota,camry,2019,passenger door (r/l),1542.04,3659.28,7059.25,synthetic
toyota,camry,2019,passenger door (r/r),1311.89,4376.3,7247.9,synthetic
toyota,camry,2020,front bumper,584.79,1452.62,2656.48,synthetic
toyota,camry,2020,rear bumper,569.05,1316.56,2280.55,synthetic
toyota,camry,2020,side bumper(l),315.15,1019.5,1526.63,synthetic
toyota,camry,2020,side bumper(r),299.82,939.26,1412.26,synthetic
toyota,camry,2020,car hood,1130.98,3518.94,6088.82,synthetic
toyota,camry,2020,car boot,1558.36,3459.85,5625.52,synthetic
toyota,camry,2020,fender (f/l),510.46,1383.87,2154.66,synthetic
toyota,camry,2020,fender (f/r),519.69,1184.33,1750.0,synthetic
toyota,camry,2020,fender (r/l),396.84,1306.31,2012.67,synthetic
toyota,camry,2020,fender (r/r),506.83,1431.99,2175.16,synthetic
toyota,camry,2020,headlight (l),745.68,4697.12,7010.04,synthetic
toyota,camry,2020,headlight (r),604.21,3618.58,8026.04,synthetic
toyota,camry,2020,rear light (l),343.23,2627.52,4781.86,synthetic
toyota,camry,2020,rear light (r),359.47,2693.49,4218.28,synthetic
toyota,camry,2020,driver door(f/r),1446.18,4090.19,8121.99,synthetic
toyota,camry,2020,passenger door (f/l),,4298.5,8028.65,synthetic
toyota,camry,2020,passenger door (r/l),1855.26,3803.45,6530.59,synthetic
toyota,camry,2020,passenger door (r/r),1642.99,4163.54,6749.32,synthetic
toyota,camry,2021,front bumper,697.04,1494.18,2779.82,synthetic
toyota,camry,2021,rear bumper,477.16,1365.83,2752.31,synthetic
toyota,camry,2021,side bumper(l),363.34,867.2,1506.91,synthetic
toyota,camry,2021,side bumper(r),312.1,1002.52,1666.96,synthetic
toyota,camry,2021,car hood,,3897.08,6204.35,synthetic
toyota,camry,2021,car boot,1190.89,3996.53,6059.63,synthetic
toyota,camry,2021,fender (f/l),406.84,1290.93,2051.25,synthetic
toyota,camry,2021,fender (f/r),401.28,1268.71,2005.75,synthetic
toyota,camry,2021,fender (r/l),423.07,1549.33,2417.07,synthetic
toyota,camry,2021,fender (r/r),578.3,1184.43,2488.99,synthetic
toyota,camry,2021,headlight (l),651.18,4291.86,7387.9,synthetic
toyota,camry,2021,headlight (r),576.55,4684.43,8132.67,synthetic
toyota,camry,2021,rear light (l),380.99,2592.76,4692.05,synthetic
toyota,camry,2021,rear light (r),350.8,2332.13,4389.21,synthetic
toyota,camry,2021,driver door(f/r),1650.44,5177.08,7682.46,synthetic
toyota,camry,2021,passenger door (f/l),2218.17,5093.5,7953.71,synthetic
toyota,camry,2021,passenger door (r/l),1448.79,4329.94,7818.28,synthetic
toyota,camry,2021,passenger door (r/r),2080.85,4508.31,7889.98,synthetic
toyota,camry,2022,front bumper,705.77,1726.62,2977.06,synthetic
toyota,camry,2022,rear bumper,,1874.09,2645.79,synthetic
toyota,camry,2022,side bumper(l),375.64,1080.12,1615.9,synthetic
toyota,camry,2022,side bumper(r),449.17,1208.45,1627.98,synthetic
toyota,camry,2022,car hood,1356.57,3709.91,6331.11,synthetic
toyota,camry,2022,car boot,1492.84,4101.42,7011.02,synthetic
toyota,camry,2022,fender (f/l),439.22,1545.3,2351.56,synthetic
toyota,camry,2022,fender (f/r),,1422.51,2051.86,synthetic
toyota,camry,2022,fender (r/l),557.79,1424.39,2433.38,synthetic
toyota,camry,2022,fender (r/r),536.53,1324.04,2661.14,synthetic
toyota,camry,2022,headlight (l),808.81,4515.62,7924.23,synthetic
toyota,camry,2022,headlight (r),,4656.28,9093.72,synthetic
toyota,camry,2022,rear light (l),,2763.72,4749.01,synthetic
toyota,camry,2022,rear light (r),390.5,3057.69,5239.94,synthetic
toyota,camry,2022,driver door(f/r),1657.77,5700.55,8930.54,synthetic
toyota,camry,2022,passenger door (f/l),1896.94,4934.1,9135.32,synthetic
toyota,camry,2022,passenger door (r/l),1637.01,5097.61,7879.57,synthetic
toyota,camry,2022,passenger door (r/r),1696.02,5436.45,7997.2,synthetic
toyota,camry,2023,front bumper,686.63,1780.5,2874.77,synthetic
toyota,camry,2023,rear bumper,514.09,1855.71,2849.02,synthetic
toyota,camry,2023,side bumper(l),394.08,1085.63,1683.53,synthetic
toyota,camry,2023,side bumper(r),425.13,1186.73,1766.47,synthetic
toyota,camry,2023,car hood,1166.91,3643.32,5888.78,synthetic
toyota,camry,2023,car boot,1411.32,4152.37,7054.03,synthetic
toyota,camry,2023,fender (f/l),561.64,1276.53,2183.83,synthetic
toyota,camry,2023,fender (f/r),497.88,1554.27,2426.99,synthetic
toyota,camry,2023,fender (r/l),620.51,1376.97,2549.08,synthetic
toyota,camry,2023,fender (r/r),530.86,1604.65,2752.21,synthetic
toyota,camry,2023,headlight (l),832.4,4909.52,8696.0,synthetic
toyota,camry,2023,headlight (r),791.44,4852.77,10234.63,synthetic
toyota,camry,2023,rear light (l),454.56,2798.1,5749.8,synthetic
toyota,camry,2023,rear light (r),,2755.13,5725.9,synthetic
toyota,camry,2023,driver door(f/r),2443.62,5740.88,9082.65,synthetic
toyota,camry,2023,passenger door (f/l),2270.5,4883.05,10140.2,synthetic
toyota,camry,2023,passenger door (r/l),1869.69,4683.36,8388.34,synthetic
toyota,camry,2023,passenger door (r/r),1918.11,5535.08,8350.4,synthetic
toyota,camry,2024,front bumper,818.63,2272.83,3058.03,synthetic
toyota,camry,2024,rear bumper,,1894.61,3361.28,synthetic
toyota,camry,2024,side bumper(l),349.68,1320.7,1832.75,synthetic
toyota,camry,2024,side bumper(r),429.03,1314.45,1791.29,synthetic
toyota,camry,2024,car hood,1437.95,4782.85,6886.58,synthetic
toyota,camry,2024,car boot,1759.2,5397.71,8510.28,synthetic
toyota,camry,2024,fender (f/l),455.0,1366.97,2597.29,synthetic
toyota,camry,2024,fender (f/r),,1425.6,2705.11,synthetic
toyota,camry,2024,fender (r/l),586.32,1647.89,2710.09,synthetic
toyota,camry,2024,fender (r/r),582.72,1700.63,2726.14,synthetic
toyota,camry,2024,headlight (l),891.0,4957.24,8860.91,synthetic
toyota,camry,2024,headlight (r),750.66,5343.12,10646.15,synthetic
toyota,camry,2024,rear light (l),564.68,2928.05,5495.31,synthetic
toyota,camry,2024,rear light (r),443.78,2661.61,5746.71,synthetic
toyota,camry,2024,driver door(f/r),1949.8,5223.6,10502.28,synthetic
toyota,camry,2024,passenger door (f/l),2546.23,6415.69,10894.72,synthetic
toyota,camry,2024,passenger door (r/l),2245.64,5495.14,9280.42,synthetic
toyota,camry,2024,passenger door (r/r),1846.33,5566.86,9060.13,synthetic
nissan,micra,2018,front bumper,337.02,854.0,1197.52,synthetic
nissan,micra,2018,rear bumper,,811.83,1331.93,synthetic
nissan,micra,2018,side bumper(l),186.16,402.66,745.45,synthetic
nissan,micra,2018,side bumper(r),141.77,502.05,679.14,synthetic
nissan,micra,2018,car hood,567.78,1756.12,3024.98,synthetic
nissan,micra,2018,car boot,705.35,1810.73,2711.35,synthetic
nissan,micra,2018,fender (f/l),223.04,636.79,970.39,synthetic
nissan,micra,2018,fender (f/r),221.92,527.71,916.82,synthetic
nissan,micra,2018,fender (r/l),263.77,719.71,949.08,synthetic
nissan,micra,2018,fender (r/r),213.87,549.25,1169.75,synthetic
nissan,micra,2018,headlight (l),352.18,1887.28,3924.13,synthetic
nissan,micra,2018,headlight (r),306.26,2196.75,3561.62,synthetic
nissan,micra,2018,rear light (l),185.05,1095.12,2101.36,synthetic
nissan,micra,2018,rear light (r),229.83,1162.02,2065.51,synthetic
nissan,micra,2018,driver door(f/r),816.83,2538.42,4285.41,synthetic
nissan,micra,2018,passenger door (f/l),1007.08,2411.73,3533.29,synthetic
nissan,micra,2018,passenger door (r/l),829.43,2270.66,3849.21,synthetic
nissan,micra,2018,passenger door (r/r),957.39,2335.87,3510.37,synthetic
nissan,micra,2019,front bumper,,1006.66,1482.86,synthetic
nissan,micra,2019,rear bumper,,813.09,1167.65,synthetic
nissan,micra,2019,side bumper(l),174.64,479.56,819.29,synthetic
nissan,micra,2019,side bumper(r),154.3,533.55,834.51,synthetic
nissan,micra,2019,car hood,551.13,1831.08,2665.09,synthetic
nissan,micra,2019,car boot,591.12,2208.83,3527.91,synthetic
nissan,micra,2019,fender (f/l),258.16,686.6,1063.3,synthetic
nissan,micra,2019,fender (f/r),193.73,677.21,1140.51,synthetic
nissan,micra,2019,fender (r/l),246.46,648.57,1167.28,synthetic
nissan,micra,2019,fender (r/r),300.14,662.11,1201.67,synthetic
nissan,micra,2019,headlight (l),410.98,2276.03,4175.59,synthetic
nissan,micra,2019,headlight (r),,2571.87,3732.45,synthetic
nissan,micra,2019,rear light (l),251.27,1306.53,2441.52,synthetic
nissan,micra,2019,rear light (r),179.08,1399.07,2516.98,synthetic
nissan,micra,2019,driver door(f/r),876.74,2813.07,3731.25,synthetic
nissan,micra,2019,passenger door (f/l),857.89,2625.45,4593.09,synthetic
nissan,micra,2019,passenger door (r/l),860.5,2479.71,3659.25,synthetic
nissan,micra,2019,passenger door (r/r),1068.02,2522.83,3933.64,synthetic
nissan,micra,2020,front bumper,292.85,811.4,1551.11,synthetic
nissan,micra,2020,rear bumper,284.92,928.26,1246.43,synthetic
nissan,micra,2020,side bumper(l),171.27,533.72,801.53,synthetic
nissan,micra,2020,side bumper(r),170.21,611.01,877.31,synthetic
nissan,micra,2020,car hood,651.8,2161.38,2811.3,synthetic
nissan,micra,2020,car boot,889.03,1934.74,3226.49,synthetic
nissan,micra,2020,fender (f/l),299.47,710.72,1155.97,synthetic
nissan,micra,2020,fender (f/r),204.24,767.1,1034.73,synthetic
nissan,micra,2020,fender (r/l),,681.22,1260.28,synthetic
nissan,micra,2020,fender (r/r),292.37,671.2,1280.85,synthetic
nissan,micra,2020,headlight (l),377.19,2496.72,4113.66,synthetic
nissan,micra,2020,headlight (r),352.58,2542.5,4099.73,synthetic
nissan,micra,2020,rear light (l),195.52,1359.69,2397.17,synthetic
nissan,micra,2020,rear light (r),207.82,1550.11,2791.98,synthetic
nissan,micra,2020,driver door(f/r),1067.29,2404.08,4349.75,synthetic
nissan,micra,2020,passenger door (f/l),1085.9,2846.03,4232.92,synthetic
nissan,micra,2020,passenger door (r/l),805.01,2685.69,4087.01,synthetic
nissan,micra,2020,passenger door (r/r),,2387.37,3920.74,synthetic
nissan,micra,2021,front bumper,357.64,1101.2,1792.87,synthetic
nissan,micra,2021,rear bumper,,773.53,1636.95,synthetic
nissan,micra,2021,side bumper(l),241.0,577.82,918.58,synthetic
nissan,micra,2021,side bumper(r),165.68,593.86,966.01,synthetic
nissan,micra,2021,car hood,,2139.46,3595.88,synthetic
nissan,micra,2021,car boot,961.41,2085.43,3575.0,synthetic
nissan,micra,2021,fender (f/l),222.37,665.36,1370.89,synthetic
nissan,micra,2021,fender (f/r),230.82,661.75,1292.26,synthetic
nissan,micra,2021,fender (r/l),,683.25,1209.68,synthetic
nissan,micra,2021,fender (r/r),252.47,781.54,1211.81,synthetic
nissan,micra,2021,headlight (l),368.85,2934.11,5239.11,synthetic
nissan,micra,2021,headlight (r),385.37,2499.19,4673.0,synthetic
nissan,micra,2021,rear light (l),240.77,1645.87,3018.76,synthetic
nissan,micra,2021,rear light (r),251.48,1306.14,2531.89,synthetic
nissan,micra,2021,driver door(f/r),962.96,3263.89,4382.48,synthetic
nissan,micra,2021,passenger door (f/l),1137.34,3101.4,4640.03,synthetic
nissan,micra,2021,passenger door (r/l),1050.96,2645.01,3911.46,synthetic
nissan,micra,2021,passenger door (r/r),1154.25,2786.47,4712.76,synthetic
nissan,micra,2022,front bumper,344.51,917.7,1660.11,synthetic
nissan,micra,2022,rear bumper,356.53,899.6,1595.53,synthetic
nissan,micra,2022,side bumper(l),210.0,567.36,927.7,synthetic
nissan,micra,2022,side bumper(r),179.06,561.21,896.68,synthetic
nissan,micra,2022,car hood,672.68,2487.15,3363.17,synthetic
nissan,micra,2022,car boot,,2104.4,4396.58,synthetic
nissan,micra,2022,fender (f/l),341.53,892.53,1317.94,synthetic
nissan,micra,2022,fender (f/r),,771.54,1352.97,synthetic
nissan,micra,2022,fender (r/l),262.46,838.52,1395.83,synthetic
nissan,micra,2022,fender (r/r),268.93,931.64,1283.41,synthetic
nissan,micra,2022,headlight (l),403.64,2676.16,4655.72,synthetic
nissan,micra,2022,headlight (r),488.16,2710.41,5070.55,synthetic
nissan,micra,2022,rear light (l),282.9,1578.15,2735.12,synthetic
nissan,micra,2022,rear light (r),269.41,1450.28,2743.09,synthetic
nissan,micra,2022,driver door(f/r),949.79,3582.66,4631.15,synthetic
nissan,micra,2022,passenger door (f/l),1112.71,3114.51,5546.27,synthetic
nissan,micra,2022,passenger door (r/l),1105.33,2479.96,4091.45,synthetic
nissan,micra,2022,passenger door (r/r),1167.66,2541.87,4215.69,synthetic
nissan,micra,2023,front bumper,,1212.1,1705.39,synthetic
nissan,micra,2023,rear bumper,398.48,943.42,1837.66,synthetic
nissan,micra,2023,side bumper(l),256.18,589.48,1161.26,synthetic
nissan,micra,2023,side bumper(r),239.94,622.53,1016.56,synthetic
nissan,micra,2023,car hood,773.01,2369.09,3720.03,synthetic
nissan,micra,2023,car boot,873.55,2728.75,4727.26,synthetic
nissan,micra,2023,fender (f/l),293.39,755.74,1427.56,synthetic
nissan,micra,2023,fender (f/r),,790.81,1535.76,synthetic
nissan,micra,2023,fender (r/l),352.76,781.21,1601.26,synthetic
nissan,micra,2023,fender (r/r),,990.51,1340.22,synthetic
nissan,micra,2023,headlight (l),532.02,2763.55,4910.05,synthetic
nissan,micra,2023,headlight (r),,2514.29,5098.81,synthetic
nissan,micra,2023,rear light (l),268.37,1877.56,3436.78,synthetic
nissan,micra,2023,rear light (r),239.68,1882.98,3092.01,synthetic
nissan,micra,2023,driver door(f/r),1439.83,3566.74,5689.73,synthetic
nissan,micra,2023,passenger door (f/l),1084.33,3023.94,5633.58,synthetic
nissan,micra,2023,passenger door (r/l),1126.67,3298.81,5263.84,synthetic
nissan,micra,2023,passenger door (r/r),1289.99,3350.48,5111.06,synthetic
nissan,micra,2024,front bumper,414.63,1137.8,1773.93,synthetic
nissan,micra,2024,rear bumper,316.54,1060.08,1966.34,synthetic
nissan,micra,2024,side bumper(l),265.72,730.77,1029.04,synthetic
nissan,micra,2024,side bumper(r),250.89,663.61,1209.76,synthetic
nissan,micra,2024,car hood,877.01,2104.79,4401.53,synthetic
nissan,micra,2024,car boot,1030.21,2536.15,4752.12,synthetic
nissan,micra,2024,fender (f/l),322.11,927.02,1449.84,synthetic
nissan,micra,2024,fender (f/r),325.32,987.22,1571.17,synthetic
nissan,micra,2024,fender (r/l),319.49,925.55,1667.69,synthetic
nissan,micra,2024,fender (r/r),361.66,1039.84,1492.21,synthetic
nissan,micra,2024,headlight (l),438.71,2730.63,6100.58,synthetic
nissan,micra,2024,headlight (r),443.74,3422.73,5488.04,synthetic
nissan,micra,2024,rear light (l),349.27,1651.16,2897.3,synthetic
nissan,micra,2024,rear light (r),,1561.98,3418.17,synthetic
nissan,micra,2024,driver door(f/r),1495.26,3120.76,5188.34,synthetic
nissan,micra,2024,passenger door (f/l),1542.18,3703.04,6110.13,synthetic
nissan,micra,2024,passenger door (r/l),1141.06,2959.19,5185.4,synthetic
nissan,micra,2024,passenger door (r/r),1285.36,2981.02,5770.55,synthetic
nissan,qashqai,2018,front bumper,531.45,1011.68,1911.3,synthetic
nissan,qashqai,2018,rear bumper,344.84,1078.39,1732.79,synthetic
nissan,qashqai,2018,side bumper(l),262.34,717.92,1209.58,synthetic
nissan,qashqai,2018,side bumper(r),250.51,697.38,1084.99,synthetic
nissan,qashqai,2018,car hood,740.41,2142.13,3725.25,synthetic
nissan,qashqai,2018,car boot,1030.3,2851.15,4964.49,synthetic
nissan,qashqai,2018,fender (f/l),262.66,981.44,1565.34,synthetic
nissan,qashqai,2018,fender (f/r),330.99,1005.68,1451.16,synthetic
nissan,qashqai,2018,fender (r/l),293.29,849.25,1498.39,synthetic
nissan,qashqai,2018,fender (r/r),,1073.1,1479.45,synthetic
nissan,qashqai,2018,headlight (l),537.82,3135.2,5194.84,synthetic
nissan,qashqai,2018,headlight (r),526.52,3286.62,5599.49,synthetic
nissan,qashqai,2018,rear light (l),342.58,1829.47,3129.53,synthetic
nissan,qashqai,2018,rear light (r),314.62,1609.11,2947.87,synthetic
nissan,qashqai,2018,driver door(f/r),1172.47,3573.03,5086.51,synthetic
nissan,qashqai,2018,passenger door (f/l),1169.05,2924.25,5098.6,synthetic
nissan,qashqai,2018,passenger door (r/l),1376.33,2907.46,5462.06,synthetic
nissan,qashqai,2018,passenger door (r/r),,3040.18,5342.98,synthetic
nissan,qashqai,2019,front bumper,463.76,1456.65,2093.0,synthetic
nissan,qashqai,2019,rear bumper,322.42,1210.12,1966.88,synthetic
nissan,qashqai,2019,side bumper(l),305.95,629.13,1152.62,synthetic
nissan,qashqai,2019,side bumper(r),240.63,679.82,1219.53,synthetic
nissan,qashqai,2019,car hood,726.85,2936.49,4625.93,synthetic
nissan,qashqai,2019,car boot,1124.72,2836.22,4724.94,synthetic
